,Country,Granularity,Year,Population
11697,Malta,Rural,2008,25.019
11698,Malta,Urban,2008,387.109
11699,Malta,Total,2009,411.552
11700,Malta,Male,2009,204.108
11701,Malta,Female,2009,207.451
11702,Malta,Rural,2009,24.84
11703,Malta,Urban,2009,389.205
11704,Malta,Total,2010,414.253
11705,Malta,Male,2010,205.608
11706,Malta,Female,2010,208.649
11707,Malta,Rural,2010,24.669
11708,Malta,Urban,2010,391.441
11709,Malta,Total,2011,417.714
11710,Malta,Male,2011,207.607
11711,Malta,Female,2011,210.113
11712,Malta,Rural,2011,24.51
11713,Malta,Urban,2011,393.857
11714,Malta,Total,2012,421.809
11715,Malta,Male,2012,210.019
11716,Malta,Female,2012,211.79
11717,Malta,Rural,2012,24.36
11718,Malta,Urban,2012,396.429
11719,Malta,Total,2013,426.151
11720,Malta,Male,2013,212.594
11721,Malta,Female,2013,213.55
11722,Malta,Rural,2013,24.213
11723,Malta,Urban,2013,399.033
11724,Malta,Total,2014,430.197
11725,Malta,Male,2014,214.993
11726,Malta,Female,2014,215.197
11727,Malta,Rural,2014,24.058
11728,Malta,Urban,2014,401.512
11729,Malta,Total,2015,433.559
11730,Malta,Male,2015,216.971
11731,Malta,Female,2015,216.588
11732,Malta,Rural,2015,23.888
11733,Malta,Urban,2015,403.728
11734,Malta,Total,2016,436.097
11735,Malta,Male,2016,218.439
11736,Malta,Female,2016,217.66
11737,Malta,Rural,2016,23.701
11738,Malta,Urban,2016,405.661
11739,Malta,Total,2017,437.933
11740,Malta,Male,2017,219.465
11741,Malta,Female,2017,218.47
11742,Malta,Rural,2017,23.498
11743,Malta,Urban,2017,407.337
11744,Malta,Total,2018,439.248
11745,Malta,Male,2018,220.184
11746,Malta,Female,2018,219.071
11747,Malta,Rural,2018,23.28
11748,Malta,Urban,2018,408.809
11749,Marshall Islands,Total,2000,50.753
11750,Marshall Islands,Rural,2000,16.388
11751,Marshall Islands,Urban,2000,35.771
11752,Marshall Islands,Total,2001,51.422
11753,Marshall Islands,Rural,2001,16.124
11754,Marshall Islands,Urban,2001,36.059
11755,Marshall Islands,Total,2002,52.37
11756,Marshall Islands,Rural,2002,15.847
11757,Marshall Islands,Urban,2002,36.311
11758,Marshall Islands,Total,2003,53.456
11759,Marshall Islands,Rural,2003,15.567
11760,Marshall Islands,Urban,2003,36.549
11761,Marshall Islands,Total,2004,54.476
11762,Marshall Islands,Rural,2004,15.29
11763,Marshall Islands,Urban,2004,36.784
11764,Marshall Islands,Total,2005,55.258
11765,Marshall Islands,Rural,2005,15.024
11766,Marshall Islands,Urban,2005,37.031
11767,Marshall Islands,Total,2006,55.767
11768,Marshall Islands,Rural,2006,14.772
11769,Marshall Islands,Urban,2006,37.306
11770,Marshall Islands,Total,2007,56.051
11771,Marshall Islands,Rural,2007,14.533
11772,Marshall Islands,Urban,2007,37.604
11773,Marshall Islands,Total,2008,56.174
11774,Marshall Islands,Rural,2008,14.301
11775,Marshall Islands,Urban,2008,37.917
11776,Marshall Islands,Total,2009,56.25
11777,Marshall Islands,Rural,2009,14.078
11778,Marshall Islands,Urban,2009,38.242
11779,Marshall Islands,Total,2010,56.366
11780,Marshall Islands,Rural,2010,13.857
11781,Marshall Islands,Urban,2010,38.568
11782,Marshall Islands,Total,2011,56.531
11783,Marshall Islands,Rural,2011,13.641
11784,Marshall Islands,Urban,2011,38.901
11785,Marshall Islands,Total,2012,56.717
11786,Marshall Islands,Rural,2012,13.43
11787,Marshall Islands,Urban,2012,39.233
11788,Marshall Islands,Total,2013,56.938
11789,Marshall Islands,Rural,2013,13.227
11790,Marshall Islands,Urban,2013,39.566
11791,Marshall Islands,Total,2014,57.179
11792,Marshall Islands,Rural,2014,13.021
11793,Marshall Islands,Urban,2014,39.877
11794,Marshall Islands,Total,2015,57.439
11795,Marshall Islands,Rural,2015,12.819
11796,Marshall Islands,Urban,2015,40.175
11797,Marshall Islands,Total,2016,57.735
11798,Marshall Islands,Rural,2016,12.615
11799,Marshall Islands,Urban,2016,40.451
11800,Marshall Islands,Total,2017,58.058
11801,Marshall Islands,Rural,2017,12.413
11802,Marshall Islands,Urban,2017,40.714
11803,Marshall Islands,Total,2018,58.413
11804,Marshall Islands,Rural,2018,12.212
11805,Marshall Islands,Urban,2018,40.955
11806,Martinique,Total,2000,387.004
11807,Martinique,Male,2000,181.786
11808,Martinique,Female,2000,205.23
11809,Martinique,Rural,2000,39.811
11810,Martinique,Urban,2000,347.193
11811,Martinique,Total,2001,389.987
11812,Martinique,Male,2001,182.796
11813,Martinique,Female,2001,207.188
11814,Martinique,Rural,2001,40.402
11815,Martinique,Urban,2001,349.571
11816,Martinique,Total,2002,392.5
11817,Martinique,Male,2002,183.695
11818,Martinique,Female,2002,208.805
11819,Martinique,Rural,2002,40.952
11820,Martinique,Urban,2002,351.533
11821,Martinique,Total,2003,394.534
11822,Martinique,Male,2003,184.417
11823,Martinique,Female,2003,210.117
11824,Martinique,Rural,2003,41.456
11825,Martinique,Urban,2003,353.052
11826,Martinique,Total,2004,396.103
11827,Martinique,Male,2004,184.918
11828,Martinique,Female,2004,211.188
11829,Martinique,Rural,2004,41.912
11830,Martinique,Urban,2004,354.112
11831,Martinique,Total,2005,397.19
11832,Martinique,Male,2005,185.141
11833,Martinique,Female,2005,212.05
11834,Martinique,Rural,2005,42.318
11835,Martinique,Urban,2005,354.729
11836,Martinique,Total,2006,397.847
11837,Martinique,Male,2006,185.08
11838,Martinique,Female,2006,212.77
11839,Martinique,Rural,2006,42.675
11840,Martinique,Urban,2006,354.89
11841,Martinique,Total,2007,398.046
11842,Martinique,Male,2007,184.752
11843,Martinique,Female,2007,213.296
11844,Martinique,Rural,2007,42.943
11845,Martinique,Urban,2007,354.634
11846,Martinique,Total,2008,397.668
11847,Martinique,Male,2008,184.152
11848,Martinique,Female,2008,213.512
11849,Martinique,Rural,2008,43.125
11850,Martinique,Urban,2008,353.982
11851,Martinique,Total,2009,396.565
11852,Martinique,Male,2009,183.307
11853,Martinique,Female,2009,213.254
11854,Martinique,Rural,2009,43.224
11855,Martinique,Urban,2009,352.98
11856,Martinique,Total,2010,394.663
11857,Martinique,Male,2010,182.233
11858,Martinique,Female,2010,212.433
11859,Martinique,Rural,2010,43.244
11860,Martinique,Urban,2010,351.666
11861,Martinique,Total,2011,391.878
11862,Martinique,Male,2011,180.914
11863,Martinique,Female,2011,210.972
11864,Martinique,Rural,2011,43.183
11865,Martinique,Urban,2011,350.026
11866,Martinique,Total,2012,388.357
11867,Martinique,Male,2012,179.388
11868,Martinique,Female,2012,208.978
11869,Martinique,Rural,2012,43.048
11870,Martinique,Urban,2012,348.116
11871,Martinique,Total,2013,384.576
11872,Martinique,Male,2013,177.802
11873,Martinique,Female,2013,206.779
11874,Martinique,Rural,2013,42.869
11875,Martinique,Urban,2013,346.181
11876,Martinique,Total,2014,381.138
11877,Martinique,Male,2014,176.346
11878,Martinique,Female,2014,204.796
11879,Martinique,Rural,2014,42.683
11880,Martinique,Urban,2014,344.521
11881,Martinique,Total,2015,378.478
11882,Martinique,Male,2015,175.149
11883,Martinique,Female,2015,203.334
11884,Martinique,Rural,2015,42.516
11885,Martinique,Urban,2015,343.326
11886,Martinique,Total,2016,376.791
11887,Martinique,Male,2016,174.27
11888,Martinique,Female,2016,202.519
11889,Martinique,Rural,2016,42.382
11890,Martinique,Urban,2016,342.721
11891,Martinique,Total,2017,375.948
11892,Martinique,Male,2017,173.682
11893,Martinique,Female,2017,202.264
11894,Martinique,Rural,2017,42.271
11895,Martinique,Urban,2017,342.625
11896,Martinique,Total,2018,375.673
11897,Martinique,Male,2018,173.293
11898,Martinique,Female,2018,202.379
11899,Martinique,Rural,2018,42.167
11900,Martinique,Urban,2018,342.898
11901,Mauritania,Total,2000,2630.219
11902,Mauritania,Male,2000,1307.875
11903,Mauritania,Female,2000,1322.342
11904,Mauritania,Rural,2000,1677.325
11905,Mauritania,Urban,2000,1032.034
11906,Mauritania,Total,2001,2702.4
11907,Mauritania,Male,2001,1344.669
11908,Mauritania,Female,2001,1357.736
11909,Mauritania,Rural,2001,1713.052
11910,Mauritania,Urban,2001,1077.677
11911,Mauritania,Total,2002,2778.099
11912,Mauritania,Male,2002,1383.149
11913,Mauritania,Female,2002,1394.948
11914,Mauritania,Rural,2002,1738.864
11915,Mauritania,Urban,2002,1134.364
11916,Mauritania,Total,2003,2857.148
11917,Mauritania,Male,2003,1423.277
11918,Mauritania,Female,2003,1433.873
11919,Mauritania,Rural,2003,1763.883
11920,Mauritania,Urban,2003,1193.234
11921,Mauritania,Total,2004,2939.247
11922,Mauritania,Male,2004,1464.936
11923,Mauritania,Female,2004,1474.31
11924,Mauritania,Rural,2004,1788.286
11925,Mauritania,Urban,2004,1254.537
11926,Mauritania,Total,2005,3024.194
11927,Mauritania,Male,2005,1508.076
11928,Mauritania,Female,2005,1516.122
11929,Mauritania,Rural,2005,1812.352
11930,Mauritania,Urban,2005,1318.368
11931,Mauritania,Total,2006,3111.906
11932,Mauritania,Male,2006,1552.649
11933,Mauritania,Female,2006,1559.259
11934,Mauritania,Rural,2006,1835.828
11935,Mauritania,Urban,2006,1384.825
11936,Mauritania,Total,2007,3202.517
11937,Mauritania,Male,2007,1598.694
11938,Mauritania,Female,2007,1603.818
11939,Mauritania,Rural,2007,1858.724
11940,Mauritania,Urban,2007,1453.941
11941,Mauritania,Total,2008,3296.238
11942,Mauritania,Male,2008,1646.338
11943,Mauritania,Female,2008,1649.899
11944,Mauritania,Rural,2008,1881.382
11945,Mauritania,Urban,2008,1526.159
11946,Mauritania,Total,2009,3393.409
11947,Mauritania,Male,2009,1695.724
11948,Mauritania,Female,2009,1697.684
11949,Mauritania,Rural,2009,1904.408
11950,Mauritania,Urban,2009,1601.88
11951,Mauritania,Total,2010,3494.195
11952,Mauritania,Male,2010,1746.942
11953,Mauritania,Female,2010,1747.258
11954,Mauritania,Rural,2010,1927.922
11955,Mauritania,Urban,2010,1681.621
11956,Mauritania,Total,2011,3598.648
11957,Mauritania,Male,2011,1800.006
11958,Mauritania,Female,2011,1798.64
11959,Mauritania,Rural,2011,1952.048
11960,Mauritania,Urban,2011,1765.624
11961,Mauritania,Total,2012,3706.555
11962,Mauritania,Male,2012,1854.815
11963,Mauritania,Female,2012,1851.74
11964,Mauritania,Rural,2012,1976.397
11965,Mauritania,Urban,2012,1853.842
11966,Mauritania,Total,2013,3817.494
11967,Mauritania,Male,2013,1911.187
11968,Mauritania,Female,2013,1906.31
11969,Mauritania,Rural,2013,2000.466
11970,Mauritania,Urban,2013,1945.704
11971,Mauritania,Total,2014,3930.896
11972,Mauritania,Male,2014,1968.829
11973,Mauritania,Female,2014,1962.065
11974,Mauritania,Rural,2014,2023.713
11975,Mauritania,Urban,2014,2040.207
11976,Mauritania,Total,2015,4046.301
11977,Mauritania,Male,2015,2027.548
11978,Mauritania,Female,2015,2018.756
11979,Mauritania,Rural,2015,2045.642
11980,Mauritania,Urban,2015,2136.699
11981,Mauritania,Total,2016,4163.533
11982,Mauritania,Male,2016,2087.25
11983,Mauritania,Female,2016,2076.282
11984,Mauritania,Rural,2016,2066.106
11985,Mauritania,Urban,2016,2234.912
11986,Mauritania,Total,2017,4282.57
11987,Mauritania,Male,2017,2147.92
11988,Mauritania,Female,2017,2134.662
11989,Mauritania,Rural,2017,2085.278
11990,Mauritania,Urban,2017,2334.906
11991,Mauritania,Total,2018,4403.313
11992,Mauritania,Male,2018,2209.465
11993,Mauritania,Female,2018,2193.847
11994,Mauritania,Rural,2018,2103.324
11995,Mauritania,Urban,2018,2436.744
11996,Mauritius,Total,2000,1185.145
11997,Mauritius,Male,2000,587.693
11998,Mauritius,Female,2000,597.454
11999,Mauritius,Rural,2000,679.44
12000,Mauritius,Urban,2000,505.705
12001,Mauritius,Total,2001,1193.917
12002,Mauritius,Male,2001,591.742
12003,Mauritius,Female,2001,602.169
12004,Mauritius,Rural,2001,685.803
12005,Mauritius,Urban,2001,508.114
12006,Mauritius,Total,2002,1201.812
12007,Mauritius,Male,2002,595.522
12008,Mauritius,Female,2002,606.283
12009,Mauritius,Rural,2002,691.683
12010,Mauritius,Urban,2002,510.129
12011,Mauritius,Total,2003,1208.994
12012,Mauritius,Male,2003,599.08
12013,Mauritius,Female,2003,609.912
12014,Mauritius,Rural,2003,697.168
12015,Mauritius,Urban,2003,511.826
12016,Mauritius,Total,2004,1215.677
12017,Mauritius,Male,2004,602.431
12018,Mauritius,Female,2004,613.237
12019,Mauritius,Rural,2004,702.381
12020,Mauritius,Urban,2004,513.296
12021,Mauritius,Total,2005,1222.003
12022,Mauritius,Male,2005,605.62
12023,Mauritius,Female,2005,616.39
12024,Mauritius,Rural,2005,707.398
12025,Mauritius,Urban,2005,514.605
12026,Mauritius,Total,2006,1228.089
12027,Mauritius,Male,2006,608.662
12028,Mauritius,Female,2006,619.427
12029,Mauritius,Rural,2006,712.296
12030,Mauritius,Urban,2006,515.802
12031,Mauritius,Total,2007,1233.889
12032,Mauritius,Male,2007,611.566
12033,Mauritius,Female,2007,622.324
12034,Mauritius,Rural,2007,717.043
12035,Mauritius,Urban,2007,516.868
12036,Mauritius,Total,2008,1239.262
12037,Mauritius,Male,2008,614.252
12038,Mauritius,Female,2008,625.01
12039,Mauritius,Rural,2008,721.553
12040,Mauritius,Urban,2008,517.74
12041,Mauritius,Total,2009,1243.991
12042,Mauritius,Male,2009,616.611
12043,Mauritius,Female,2009,627.385
12044,Mauritius,Rural,2009,725.69
12045,Mauritius,Urban,2009,518.334
12046,Mauritius,Total,2010,1247.955
12047,Mauritius,Male,2010,618.578
12048,Mauritius,Female,2010,629.375
12049,Mauritius,Rural,2010,729.371
12050,Mauritius,Urban,2010,518.584
12051,Mauritius,Total,2011,1251.08
12052,Mauritius,Male,2011,620.125
12053,Mauritius,Female,2011,630.949
12054,Mauritius,Rural,2011,732.554
12055,Mauritius,Urban,2011,518.469
12056,Mauritius,Total,2012,1253.488
12057,Mauritius,Male,2012,621.297
12058,Mauritius,Female,2012,632.192
12059,Mauritius,Rural,2012,735.323
12060,Mauritius,Urban,2012,518.048
12061,Mauritius,Total,2013,1255.452
12062,Mauritius,Male,2013,622.206
12063,Mauritius,Female,2013,633.252
12064,Mauritius,Rural,2013,737.839
12065,Mauritius,Urban,2013,517.451
12066,Mauritius,Total,2014,1257.355
12067,Mauritius,Male,2014,622.996
12068,Mauritius,Female,2014,634.355
12069,Mauritius,Rural,2014,740.367
12070,Mauritius,Urban,2014,516.852
12071,Mauritius,Total,2015,1259.456
12072,Mauritius,Male,2015,623.795
12073,Mauritius,Female,2015,635.662
12074,Mauritius,Rural,2015,743.079
12075,Mauritius,Urban,2015,516.377
12076,Mauritius,Total,2016,1261.865
12077,Mauritius,Male,2016,624.628
12078,Mauritius,Female,2016,637.242
12079,Mauritius,Rural,2016,745.793
12080,Mauritius,Urban,2016,516.339
12081,Mauritius,Total,2017,1264.499
12082,Mauritius,Male,2017,625.478
12083,Mauritius,Female,2017,639.019
12084,Mauritius,Rural,2017,748.44
12085,Mauritius,Urban,2017,516.698
12086,Mauritius,Total,2018,1267.185
12087,Mauritius,Male,2018,626.279
12088,Mauritius,Female,2018,640.905
12089,Mauritius,Rural,2018,750.928
12090,Mauritius,Urban,2018,517.387
12091,Mayotte,Total,2000,150.331
12092,Mayotte,Male,2000,76.06
12093,Mayotte,Female,2000,74.271
12094,Mayotte,Rural,2000,78.577
12095,Mayotte,Urban,2000,71.754
12096,Mayotte,Total,2001,155.754
12097,Mayotte,Male,2001,78.458
12098,Mayotte,Female,2001,77.298
12099,Mayotte,Rural,2001,79.437
12100,Mayotte,Urban,2001,76.317
12101,Mayotte,Total,2002,161.205
12102,Mayotte,Male,2002,80.746
12103,Mayotte,Female,2002,80.458
12104,Mayotte,Rural,2002,80.169
12105,Mayotte,Urban,2002,81.036
12106,Mayotte,Total,2003,166.721
12107,Mayotte,Male,2003,83.005
12108,Mayotte,Female,2003,83.71
12109,Mayotte,Rural,2003,82.816
12110,Mayotte,Urban,2003,83.905
12111,Mayotte,Total,2004,172.339
12112,Mayotte,Male,2004,85.324
12113,Mayotte,Female,2004,87.021
12114,Mayotte,Rural,2004,85.688
12115,Mayotte,Urban,2004,86.651
12116,Mayotte,Total,2005,178.098
12117,Mayotte,Male,2005,87.776
12118,Mayotte,Female,2005,90.327
12119,Mayotte,Rural,2005,88.636
12120,Mayotte,Urban,2005,89.462
12121,Mayotte,Total,2006,184.031
12122,Mayotte,Male,2006,90.393
12123,Mayotte,Female,2006,93.633
12124,Mayotte,Rural,2006,91.676
12125,Mayotte,Urban,2006,92.355
12126,Mayotte,Total,2007,190.096
12127,Mayotte,Male,2007,93.153
12128,Mayotte,Female,2007,96.945
12129,Mayotte,Rural,2007,94.788
12130,Mayotte,Urban,2007,95.31
12131,Mayotte,Total,2008,196.274
12132,Mayotte,Male,2008,96.036
12133,Mayotte,Female,2008,100.233
12134,Mayotte,Rural,2008,98.57
12135,Mayotte,Urban,2008,97.709
12136,Mayotte,Total,2009,202.499
12137,Mayotte,Male,2009,99.005
12138,Mayotte,Female,2009,103.489
12139,Mayotte,Rural,2009,102.532
12140,Mayotte,Urban,2009,99.971
12141,Mayotte,Total,2010,208.718
12142,Mayotte,Male,2010,102.033
12143,Mayotte,Female,2010,106.683
12144,Mayotte,Rural,2010,106.542
12145,Mayotte,Urban,2010,102.176
12146,Mayotte,Total,2011,214.928
12147,Mayotte,Male,2011,105.112
12148,Mayotte,Female,2011,109.825
12149,Mayotte,Rural,2011,110.597
12150,Mayotte,Urban,2011,104.326
12151,Mayotte,Total,2012,221.142
12152,Mayotte,Male,2012,108.258
12153,Mayotte,Female,2012,112.889
12154,Mayotte,Rural,2012,114.701
12155,Mayotte,Urban,2012,106.421
12156,Mayotte,Total,2013,227.378
12157,Mayotte,Male,2013,111.44
12158,Mayotte,Female,2013,115.936
12159,Mayotte,Rural,2013,118.87
12160,Mayotte,Urban,2013,108.481
12161,Mayotte,Total,2014,233.654
12162,Mayotte,Male,2014,114.654
12163,Mayotte,Female,2014,119.004
12164,Mayotte,Rural,2014,123.044
12165,Mayotte,Urban,2014,110.594
12166,Mayotte,Total,2015,240.02
12167,Mayotte,Male,2015,117.875
12168,Mayotte,Female,2015,122.136
12169,Mayotte,Rural,2015,127.237
12170,Mayotte,Urban,2015,112.783
12171,Mayotte,Total,2016,246.45
12172,Mayotte,Male,2016,121.113
12173,Mayotte,Female,2016,125.347
12174,Mayotte,Rural,2016,131.439
12175,Mayotte,Urban,2016,115.05
12176,Mayotte,Total,2017,252.957
12177,Mayotte,Male,2017,124.348
12178,Mayotte,Female,2017,128.614
12179,Mayotte,Rural,2017,135.644
12180,Mayotte,Urban,2017,117.401
12181,Mayotte,Total,2018,259.531
12182,Mayotte,Male,2018,127.594
12183,Mayotte,Female,2018,131.932
12184,Mayotte,Rural,2018,139.845
12185,Mayotte,Urban,2018,119.837
12186,Mexico,Total,2000,98899.845
12187,Mexico,Male,2000,48558.034
12188,Mexico,Female,2000,50341.811
12189,Mexico,Rural,2000,25712.262
12190,Mexico,Urban,2000,76007.411
12191,Mexico,Total,2001,100298.153
12192,Mexico,Male,2001,49208.752
12193,Mexico,Female,2001,51089.4
12194,Mexico,Rural,2001,25720.596
12195,Mexico,Urban,2001,77346.472
12196,Mexico,Total,2002,101684.758
12197,Mexico,Male,2002,49841.883
12198,Mexico,Female,2002,51842.881
12199,Mexico,Rural,2002,25708.164
12200,Mexico,Urban,2002,78647.444
12201,Mexico,Total,2003,103081.02
12202,Mexico,Male,2003,50475.626
12203,Mexico,Female,2003,52605.394
12204,Mexico,Rural,2003,25689.517
12205,Mexico,Urban,2003,79950.936
12206,Mexico,Total,2004,104514.932
12207,Mexico,Male,2004,51134.956
12208,Mexico,Female,2004,53379.978
12209,Mexico,Rural,2004,25682.103
12210,Mexico,Urban,2004,81313.48
12211,Mexico,Total,2005,106005.203
12212,Mexico,Male,2005,51836.847
12213,Mexico,Female,2005,54168.352
12214,Mexico,Rural,2005,25698.905
12215,Mexico,Urban,2005,82773.323
12216,Mexico,Total,2006,107560.153
12217,Mexico,Male,2006,52588.297
12218,Mexico,Female,2006,54971.858
12219,Mexico,Rural,2006,25744.268
12220,Mexico,Urban,2006,84348.11
12221,Mexico,Total,2007,109170.502
12222,Mexico,Male,2007,53381.477
12223,Mexico,Female,2007,55789.026
12224,Mexico,Rural,2007,25812.028
12225,Mexico,Urban,2007,86024.318
12226,Mexico,Total,2008,110815.271
12227,Mexico,Male,2008,54200.255
12228,Mexico,Female,2008,56615.017
12229,Mexico,Rural,2008,25890.431
12230,Mexico,Urban,2008,87771.378
12231,Mexico,Total,2009,112463.887
12232,Mexico,Male,2009,55020.935
12233,Mexico,Female,2009,57442.951
12234,Mexico,Rural,2009,25966.026
12235,Mexico,Urban,2009,89539.202
12236,Mexico,Total,2010,114092.963
12237,Mexico,Male,2010,55825.784
12238,Mexico,Female,2010,58267.177
12239,Mexico,Rural,2010,26026.826
12240,Mexico,Urban,2010,91292.115
12241,Mexico,Total,2011,115695.473
12242,Mexico,Male,2011,56609.424
12243,Mexico,Female,2011,59086.044
12244,Mexico,Rural,2011,26068.11
12245,Mexico,Urban,2011,93021.907
12246,Mexico,Total,2012,117274.155
12247,Mexico,Male,2012,57375.324
12248,Mexico,Female,2012,59898.832
12249,Mexico,Rural,2012,26092.527
12250,Mexico,Urban,2012,94735.78
12251,Mexico,Total,2013,118827.161
12252,Mexico,Male,2013,58125.266
12253,Mexico,Female,2013,60701.892
12254,Mexico,Rural,2013,26100.98
12255,Mexico,Urban,2013,96434.989
12256,Mexico,Total,2014,120355.128
12257,Mexico,Male,2014,58863.834
12258,Mexico,Female,2014,61491.303
12259,Mexico,Rural,2014,26095.704
12260,Mexico,Urban,2014,98125.896
12261,Mexico,Total,2015,121858.258
12262,Mexico,Male,2015,59594.171
12263,Mexico,Female,2015,62264.08
12264,Mexico,Rural,2015,26078.248
12265,Mexico,Urban,2015,99812.701
12266,Mexico,Total,2016,123333.376
12267,Mexico,Male,2016,60315.359
12268,Mexico,Female,2016,63018.02
12269,Mexico,Rural,2016,26048.191
12270,Mexico,Urban,2016,101492.232
12271,Mexico,Total,2017,124777.324
12272,Mexico,Male,2017,61024.503
12273,Mexico,Female,2017,63752.823
12274,Mexico,Rural,2017,26004.525
12275,Mexico,Urban,2017,103158.751
12276,Mexico,Total,2018,126190.788
